0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	2.34878238000000
38	4.69756476000000
39	7.04634714000000
40	9.39512952000000
41	10.4390328000000
42	11.4829360800000
43	12.5268393600000
44	13.5707426400000
45	13.5707426400000
46	13.5707426400000
47	13.5707426400000
48	13.5707426400000
49	11.6569199600000
50	9.74309728000001
51	7.82927460000000
52	5.91545191999999
53	4.00162924000001
54	2.08780656000000
55	2.34878238000000
56	2.60975820000000
57	2.87073402000000
58	3.13170984000000
59	4.17561312000000
60	5.21951640000000
61	6.26341968000000
62	7.30732296000000
63	8.09025042000000
64	8.87317788000000
65	9.65610534000000
66	10.4390328000000
67	10.0910650400000
68	9.74309728000001
69	9.39512952000000
70	9.04716176000000
71	8.69919400000000
72	8.35122624000000
73	10.9609844400000
74	13.5707426400000
75	16.1805008400000
76	18.7902590400000
77	18.5292832200000
78	18.2683074000000
79	18.0073315800000
80	17.7463557600000
81	17.5375751040000
82	17.3287944480000
83	17.1200137920000
84	16.9112331360000
85	16.7024524800000
86	15.1365975600000
87	13.5707426400000
88	12.0048877200000
89	10.4390328000000
90	9.91708116000000
91	9.39512952000000
92	8.87317788000000
93	8.35122624000000
94	12.7878151800000
95	17.2244041200000
96	21.6609930600000
97	26.0975820000000
98	26.8805094600000
99	27.6634369200000
100	28.4463643800000
101	29.2292918400000
102	29.2292918400000
103	29.2292918400000
104	29.2292918400000
105	29.2292918400000
106	29.2292918400000
107	29.2292918400000
108	29.2292918400000
109	29.0205111840000
110	28.8117305280000
111	28.6029498720000
112	28.3941692160000
113	28.1853885600000
114	28.3593724399999
115	28.5333563200001
116	28.7073402000000
117	28.8813240799999
118	29.0553079600001
119	29.2292918400000
120	27.7678272480000
121	26.3063626560000
122	24.8448980640000
123	23.3834334720000
124	21.9219688800000
125	20.8780656000000
126	19.8341623200000
127	18.7902590400000
128	17.7463557600000
129	16.7024524800000
130	13.5707426400000
131	10.4390328000000
132	7.30732296000000
133	4.17561312000000
134	1.04390328000000
135	1.04390328000000
136	1.04390328000000
137	1.04390328000000
138	1.04390328000000
139	2.26179043999999
140	3.47967760000001
141	4.69756476000000
142	5.91545191999999
143	7.13333908000001
144	8.35122624000000
145	9.81269083200000
146	11.2741554240000
147	12.7356200160000
148	14.1970846080000
149	15.6585492000000
150	14.6146459200000
151	13.5707426400000
152	12.5268393600000
153	11.4829360800000
154	10.0214714880000
155	8.56000689600000
156	7.09854230400000
157	5.63707771200000
158	4.17561312000000
159	3.47967760000001
160	2.78374207999999
161	2.08780656000000
162	1.39187104000000
163	0.695935520000000
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	2.87073402000000
190	5.74146804000000
191	8.61220206000000
192	11.4829360800000
193	11.2741554240000
194	11.0653747680000
195	10.8565941120000
196	10.6478134560000
197	10.4390328000000
198	12.7878151800000
199	15.1365975600000
200	17.4853799400000
201	19.8341623200000
202	20.4605042880000
203	21.0868462560000
204	21.7131882240000
205	22.3395301920000
206	22.9658721600000
207	22.1307495360000
208	21.2956269120000
209	20.4605042880000
210	19.6253816640000
211	18.7902590400000
212	17.2244041200000
213	15.6585492000000
214	14.0926942800000
215	12.5268393600000
216	11.4829360800000
217	10.4390328000000
218	9.39512952000000
219	8.35122624000000
220	7.04634714000000
221	5.74146804000000
222	4.43658894000000
223	3.13170984000000
224	2.34878238000000
225	1.56585492000000
226	0.782927460000000
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	2.08780656000000
248	4.17561312000000
249	6.26341968000000
250	8.35122624000000
251	9.22114564000001
252	10.0910650400000
253	10.9609844400000
254	11.8309038400000
255	12.7008232400000
256	13.5707426400000
257	13.5707426400000
258	13.5707426400000
259	13.5707426400000
260	13.5707426400000
261	13.5707426400000
